counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,45.19,45.19,AIRTEL,0.0,45.19,45.2,45.19,58666.0,2.5,5.53,7.43,13.46,13.15,497090.0,36925.0,11000000000.0,2024-07-26,15:09:17
2.0,,,BHL,13.05,0.0,13.05,13.05,0.0,0.0,0.0,-7.23,-13.82,1.59,10958.75,-792.76,839750705.0,2024-07-26,15:09:17
3.0,120.04,120.02,FDHB,105.05,120.02,120.01,120.03,270200.0,3.28,2.73,4.3,23.24,14.11,828330.78,35646.93,6901031250.0,2024-07-26,15:09:17
4.0,400.02,400.0,FMBCH,0.0,400.0,400.01,400.01,39118.0,3.54,0.88,6.13,16.31,4.25,983324.58,60287.2,2458250000.0,2024-07-26,15:09:17
5.0,15.89,15.89,ICON,0.0,15.88,15.89,15.89,1226.0,0.27,1.7,18.05,5.54,0.88,106145.2,19159.35,6680000000.0,2024-07-26,15:09:17
6.0,1355.12,1355.12,ILLOVO,1355.12,1400.0,1355.1,1355.12,3330.0,29.2,2.15,5.87,17.03,6.95,966802.76,56758.0,713444391.0,2024-07-26,15:09:17
7.0,15.0,15.0,MPICO,0.0,15.0,15.0,15.0,31060.0,0.38,2.53,15.87,6.3,0.6,34470.71,5468.81,2298047460.0,2024-07-26,15:09:17
8.0,2700.09,2700.07,NBM,2700.08,0.0,2700.07,2700.08,8724.0,102.8,3.81,5.73,17.45,6.11,1260753.05,72245.0,466931738.0,2024-07-26,15:09:17
9.0,152.27,152.27,NBS,132.42,152.27,152.27,152.27,115026.0,4.54,2.98,6.63,15.09,8.86,443193.0,29378.0,2910573356.0,2024-07-26,15:09:17
10.0,199.09,199.06,NICO,0.0,199.06,199.1,199.06,50244.0,10.0,5.02,14.98,6.68,2.28,207627.76,31096.0,1043041096.0,2024-07-26,15:09:17
11.0,411.37,411.37,NITL,0.0,411.37,411.37,411.37,23.0,6.5,1.58,38.72,2.58,1.23,55534.95,21504.55,135000000.0,2024-07-26,15:09:17
12.0,1650.0,1500.05,OMU,1500.05,0.0,1500.04,1622.93,21234.0,63.37,3.9,6.08,16.44,1.47,20901.72,1271.4,12879001.0,2024-07-26,15:09:17
13.0,2499.98,2499.98,PCL,0.0,2499.98,2499.99,2499.98,39.0,46.0,1.84,13.45,7.44,1.14,300637.14,40421.0,120255820.0,2024-07-26,15:09:17
14.0,,,STANDARD,4400.0,0.0,4400.01,4400.01,0.0,108.24,2.46,5.09,19.66,5.33,1032542.26,52520.0,234668162.0,2024-07-26,15:09:17
15.0,,,SUNBIRD,224.02,225.0,224.02,224.02,0.0,7.7,3.44,8.96,11.16,1.21,58599.73,5251.9,261582580.0,2024-07-26,15:09:17
16.0,16.47,16.47,TNM,0.0,16.47,16.46,16.47,2469.0,0.0,0.0,-2.88,-34.74,3.96,165366.21,-4760.0,10040450000.0,2024-07-26,15:09:17
