counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
3,,,BHL,2500.0,,2500.0,,,100.0,4.0,13.63,7.33,0.68,3229.81,440.376,129192416.0,2017-09-04,15:30:00
4,4501.0,4501.0,FMB CA,4501.0,5500.0,5070.0,4501.0,100000.0,50.0,1.11,7.29,13.73,3.31,105154.61,7661.0,2336250000.0,2017-09-04,15:30:00
5,22801.0,22801.0,ILLOVO,22800.0,,22800.0,22801.0,500.0,0.0,0.0,4.35,22.98,4.44,162672.46,7080.0,713444391.0,2017-09-04,15:30:00
6,,,MPICO TS,1350.0,1500.0,1500.0,,,0.0,0.0,5.77,17.33,1.23,34470.71,1988.639,2298047460.0,2017-09-04,15:30:00
7,27000.0,27000.0,NBM CD,27000.0,,27000.0,27000.0,1222.0,1788.0,6.62,13.17,7.59,1.86,126071.57,16605.0,466931738.0,2017-09-04,15:30:00
8,,,NBS,600.0,650.0,600.0,,,0.0,0.0,,,2.57,17463.44,-4330.15,2910573.356,2017-09-04,15:30:00
9,2700.0,2700.0,NICO TS,2610.0,2700.0,2599.0,2700.0,1009000.0,40.0,1.48,9.71,10.3,0.88,28162.11,2735.0,1043041096.0,2017-09-04,15:30:00
10,,,NITL TS,6008.0,6300.0,6008.0,,,100.0,1.66,,,1.24,8110.8,-1071.02,135000000.0,2017-09-04,15:30:00
11,,,PCL CD,,57000.0,57000.0,,,1250.0,2.19,25.11,3.98,0.66,68545.82,17214.0,120255820.0,2017-09-04,15:30:00
12,,,Standard XD,,62490.0,62490.0,,,2557.0,4.09,13.25,7.55,2.34,146644.13,19425.0,234668162.0,2017-09-04,15:30:00
13,6400.0,6400.0,Sunbird CD,7000.0,,6400.0,6400.0,1177.0,40.0,0.63,7.98,12.53,1.27,16741.29,1336.457,261582580.0,2017-09-04,15:30:00
14,,,TNM,,1500.0,1500.0,,,33.0,2.2,5.45,18.35,7.23,150606.75,8206.0,10040450000.0,2017-09-04,15:30:00
