counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,,,AIRTEL,43.01,0.0,47.28,47.28,0.0,2.95,6.24,6.22,16.08,15.6,520080.0,32334.93,11000000000.0,2022-05-19,14:31:40
2.0,,,BHL,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-05-19,14:31:40
3.0,14.51,14.51,FDHB,12.35,14.51,14.51,14.51,22010.0,1.05,7.24,11.64,8.59,3.17,100133.96,11658.84,6901031250.0,2022-05-19,14:31:40
4.0,144.99,144.99,FMBCH,135.0,144.99,145.0,144.99,18659.0,0.62,0.43,2.79,35.85,5.49,356421.67,9942.0,2458250000.0,2022-05-19,14:31:40
5.0,,,ICON,0.0,11.99,12.0,12.0,0.0,0.23,1.92,10.73,9.32,0.99,80160.0,8604.76,6680000000.0,2022-05-19,14:31:40
6.0,,,ILLOVO,305.51,0.0,305.51,305.51,0.0,18.0,5.89,9.39,10.65,2.47,217964.4,20469.0,713444391.0,2022-05-19,14:31:40
7.0,,,MPICO,17.85,20.7,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-05-19,14:31:40
8.0,,,NBM,980.01,1000.0,980.01,980.01,0.0,49.26,5.03,7.63,13.1,3.2,457597.77,34928.0,466931738.0,2022-05-19,14:31:40
9.0,,,NBS,21.0,22.78,22.78,22.78,0.0,1.35,5.93,11.6,8.62,2.86,66302.86,7692.37,2910573356.0,2022-05-19,14:31:40
10.0,,,NICO,46.75,0.0,46.75,46.75,0.0,2.3,4.92,20.52,4.87,1.22,48762.17,10004.0,1043041096.0,2022-05-19,14:31:40
11.0,,,NITL,110.02,126.51,110.02,110.02,0.0,2.85,2.59,31.45,3.18,0.85,14852.7,4670.89,135000000.0,2022-05-19,14:31:40
12.0,,,OMU,0.0,1600.0,1785.0,1785.0,0.0,41.06,2.3,4.29,23.33,2.64,29094.5,1247.05,16299439.0,2022-05-19,14:31:40
13.0,,,PCL,0.0,1900.0,1900.0,1900.0,0.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-05-19,14:31:40
14.0,,,STANDARD,1600.0,0.0,1507.17,1507.17,0.0,37.07,2.46,7.0,14.28,3.02,353684.81,24769.0,234668162.0,2022-05-19,14:31:40
15.0,,,SUNBIRD,80.0,0.0,90.02,90.02,0.0,0.0,0.0,3.18,31.42,0.85,23547.66,749.39,261582580.0,2022-05-19,14:31:40
16.0,14.99,14.99,TNM,14.0,14.99,15.0,14.99,100000.0,0.43,2.87,6.44,15.53,3.05,150506.35,9690.0,10040450000.0,2022-05-19,14:31:40
