counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,128.26,128.25,AIRTEL,128.26,129.0,128.24,128.26,139516.0,0.0,0.0,-1.09,-91.47,-133.02,1410860.0,-15424.24,11000000000.0,2025-04-02,14:45:06
2.0,,,BHL,14.55,0.0,14.55,14.55,0.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-04-02,14:45:06
3.0,315.2,315.19,FDHB,0.0,315.19,315.19,315.19,255830.0,4.73,1.5,3.4,29.37,22.33,2175136.04,74063.0,6901031250.0,2025-04-02,14:45:06
4.0,1374.0,1297.99,FMBCH,0.0,1297.99,1374.48,1301.02,22894.0,10.99,0.84,1.89,53.05,13.82,3198232.42,60287.2,2458250000.0,2025-04-02,14:45:06
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,10665.0,0.27,1.5,15.98,6.26,0.99,119906.0,19159.35,6680000000.0,2025-04-02,14:45:06
6.0,1791.64,1791.64,ILLOVO,0.0,1791.64,1791.65,1791.64,5589.0,5.0,0.28,1.77,56.48,8.59,1278235.51,22632.0,713444391.0,2025-04-02,14:45:06
7.0,19.0,19.0,MPICO,0.0,18.99,19.0,19.0,1283.0,0.38,2.0,12.53,7.98,0.76,43662.9,5468.81,2298047460.0,2025-04-02,14:45:06
8.0,6200.1,6200.08,NBM,0.0,6200.1,6200.1,6200.1,16817.0,126.35,2.04,3.53,28.3,10.78,2895023.47,102283.0,466931738.0,2025-04-02,14:45:06
9.0,347.8,347.74,NBS,0.0,347.75,347.89,347.77,146640.0,4.54,1.31,2.9,34.45,20.23,1012210.1,29378.0,2910573356.0,2025-04-02,14:45:06
10.0,775.0,774.93,NICO,0.0,774.94,775.02,774.97,83485.0,10.0,1.29,3.85,25.99,8.88,808325.56,31096.0,1043041096.0,2025-04-02,14:45:06
11.0,635.02,635.01,NITL,635.02,690.0,634.99,635.01,11000.0,11.1,1.75,34.71,2.88,1.16,85726.35,29759.48,135000000.0,2025-04-02,14:45:06
12.0,,,OMU,1950.05,0.0,1950.03,1950.03,0.0,82.64,4.24,7.84,12.75,1.7,33106.73,2595.65,16977551.0,2025-04-02,14:45:06
13.0,,,PCL,2875.02,0.0,2875.02,2875.02,0.0,46.0,1.6,11.69,8.55,1.31,345737.89,40421.0,120255820.0,2025-04-02,14:45:06
14.0,8950.0,7945.06,STANDARD,7945.06,0.0,7945.01,8947.49,8020.0,161.93,1.81,4.11,24.31,8.08,2099691.03,86365.0,234668162.0,2025-04-02,14:45:06
15.0,,,SUNBIRD,300.14,0.0,300.14,300.14,0.0,7.7,2.57,6.69,14.95,1.62,78511.4,5251.9,261582580.0,2025-04-02,14:45:06
16.0,24.92,24.92,TNM,23.0,24.92,24.92,24.92,8675.0,0.0,0.0,-1.9,-52.56,5.99,250208.01,-4760.0,10040450000.0,2025-04-02,14:45:06
