counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,85.02,85.0,AIRTEL,85.02,0.0,85.01,85.0,216529.0,0.0,0.0,-1.65,-60.62,-88.15,935000.0,-15424.24,11000000000.0,2025-02-06,14:47:40
2.0,,,BHL,14.55,0.0,14.55,14.55,0.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-02-06,14:47:40
3.0,315.04,315.02,FDHB,315.0,315.03,315.02,315.03,339719.0,3.28,1.04,1.64,60.99,37.04,2174031.87,35646.93,6901031250.0,2025-02-06,14:47:40
4.0,739.03,738.92,FMBCH,739.02,0.0,738.0,738.95,63103.0,10.99,1.49,3.32,30.13,7.85,1816523.84,60287.2,2458250000.0,2025-02-06,14:47:40
5.0,,,ICON,0.0,18.03,18.03,18.03,0.0,0.27,1.5,15.91,6.29,1.0,120440.4,19159.35,6680000000.0,2025-02-06,14:47:40
6.0,1355.09,1355.09,ILLOVO,0.0,1355.09,1355.09,1355.09,26900.0,5.0,0.37,2.34,42.72,6.5,966781.36,22632.0,713444391.0,2025-02-06,14:47:40
7.0,19.0,19.0,MPICO,0.0,19.0,19.0,19.0,110975.0,0.38,2.0,12.53,7.98,0.76,43662.9,5468.81,2298047460.0,2025-02-06,14:47:40
8.0,6000.0,5999.98,NBM,5999.0,6000.0,5999.0,5999.99,1913.0,102.8,1.71,2.58,38.78,13.57,2801585.76,72245.0,466931738.0,2025-02-06,14:47:40
9.0,349.97,349.96,NBS,315.03,349.97,349.67,349.97,495825.0,4.54,1.3,2.88,34.67,20.36,1018613.36,29378.0,2910573356.0,2025-02-06,14:47:40
10.0,419.03,419.02,NICO,0.0,419.03,419.03,419.03,200384.0,10.0,2.39,7.11,14.06,4.8,437065.51,31096.0,1043041096.0,2025-02-06,14:47:40
11.0,,,NITL,442.0,0.0,441.0,441.0,0.0,6.5,1.47,36.12,2.77,1.32,59535.0,21504.55,135000000.0,2025-02-06,14:47:40
12.0,,,OMU,2200.0,0.0,1950.01,1950.01,0.0,63.37,3.25,4.45,22.5,2.02,28602.32,1271.4,14667781.0,2025-02-06,14:47:40
13.0,,,PCL,2499.99,0.0,2499.97,2499.97,0.0,46.0,1.84,13.45,7.44,1.14,300635.94,40421.0,120255820.0,2025-02-06,14:47:40
14.0,6901.02,6901.01,STANDARD,6901.02,0.0,6900.06,6901.01,5935.0,108.24,1.57,3.24,30.83,8.36,1619447.33,52520.0,234668162.0,2025-02-06,14:47:40
15.0,,,SUNBIRD,276.12,0.0,276.12,276.12,0.0,7.7,2.79,7.27,13.75,1.49,72228.18,5251.9,261582580.0,2025-02-06,14:47:40
16.0,17.01,17.01,TNM,17.01,0.0,17.01,17.01,1377340.0,0.0,0.0,-2.79,-35.88,4.09,170788.05,-4760.0,10040450000.0,2025-02-06,14:47:40
