counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,,,AIRTEL,51.01,0.0,51.01,51.01,0.0,2.95,5.78,5.76,17.35,16.84,561110.0,32334.93,11000000000.0,2022-07-25,14:54:29
2.0,,,BHL,,,11.01,11.01,0.0,0.0,0.0,-8.13,-12.3,1.42,9245.66,-751.84,839750705.0,2022-07-25,14:54:29
3.0,,,FDHB,12.0,13.98,13.99,13.99,0.0,1.05,7.51,12.08,8.28,3.06,96545.43,11658.84,6901031250.0,2022-07-25,14:54:29
4.0,108.0,108.0,FMBCH,108.0,110.0,110.0,108.0,7493.0,1.68,1.56,8.23,12.16,2.79,265491.0,21841.25,2458250000.0,2022-07-25,14:54:29
5.0,12.0,12.0,ICON,10.2,12.0,12.0,12.0,645.0,0.24,2.0,10.74,9.31,0.91,80160.0,8612.79,6680000000.0,2022-07-25,14:54:29
6.0,,,ILLOVO,394.78,0.0,394.78,394.78,0.0,18.0,4.56,7.27,13.76,3.19,281653.58,20469.0,713444391.0,2022-07-25,14:54:29
7.0,,,MPICO,17.6,20.69,20.69,20.69,0.0,0.31,1.5,9.9,10.1,1.0,47546.6,4705.66,2298047460.0,2022-07-25,14:54:29
8.0,1100.1,1100.1,NBM,1100.1,0.0,1100.04,1100.1,20000.0,49.26,4.48,6.8,14.71,3.59,513671.6,34928.0,466931738.0,2022-07-25,14:54:29
9.0,,,NBS,20.0,22.75,22.75,22.75,0.0,1.35,5.93,11.62,8.61,2.86,66215.54,7692.37,2910573356.0,2022-07-25,14:54:29
10.0,,,NICO,40.0,46.73,46.73,46.73,0.0,3.25,6.95,19.97,5.01,1.01,48741.31,9736.0,1043041096.0,2022-07-25,14:54:29
11.0,,,NITL,0.0,110.05,110.05,110.05,0.0,2.85,2.59,31.44,3.18,0.85,14856.75,4670.89,135000000.0,2022-07-25,14:54:29
12.0,,,OMU,0.0,1600.0,1600.0,1600.0,0.0,41.06,2.57,4.78,20.91,2.37,26079.1,1247.05,16299439.0,2022-07-25,14:54:29
13.0,,,PCL,,,2181.45,2181.45,0.0,34.0,1.56,8.28,12.07,1.39,262332.06,21728.0,120255820.0,2022-07-25,14:54:29
14.0,,,STANDARD,1840.03,0.0,1840.03,1840.03,0.0,37.07,2.01,5.74,17.43,3.69,431796.46,24769.0,234668162.0,2022-07-25,14:54:29
15.0,,,SUNBIRD,80.01,0.0,80.01,80.01,0.0,0.0,0.0,3.58,27.93,0.75,20929.22,749.39,261582580.0,2022-07-25,14:54:29
16.0,,,TNM,11.9,13.69,11.9,11.9,0.0,0.43,3.61,8.11,12.33,2.42,119481.36,9690.0,10040450000.0,2022-07-25,14:54:29
