counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,39.95,39.95,AIRTEL,0.0,39.94,39.99,39.95,25745.0,2.1,5.26,5.03,19.89,18.24,439450.0,22091.0,11000000000.0,2021-10-04,14:33:17
2.0,,,BHL,,,11.0,11.0,0.0,0.0,0.0,-4.91,-20.36,1.37,9237.26,-453.77,839750705.0,2021-10-04,14:33:17
3.0,,,FDHB,0.0,16.2,16.98,16.98,0.0,0.43,2.53,11.94,8.38,4.35,117179.51,13988.78,6901031250.0,2021-10-04,14:33:17
4.0,64.49,64.49,FMBCH,0.0,64.49,64.49,64.49,7649.0,0.62,0.96,6.27,15.95,2.44,158532.54,9942.0,2458250000.0,2021-10-04,14:33:17
5.0,12.1,12.09,ICON,10.29,12.1,12.11,12.09,61778.0,0.23,1.9,10.65,9.39,1.0,80761.2,8604.76,6680000000.0,2021-10-04,14:33:17
6.0,,,ILLOVO,245.0,265.0,265.0,265.0,0.0,2.0,0.75,1.45,69.03,2.63,189062.76,2739.0,713444391.0,2021-10-04,14:33:17
7.0,21.0,21.0,MPICO,18.0,21.0,21.0,21.0,47250.0,0.28,1.33,8.77,11.41,1.11,48259.0,4231.03,2298047460.0,2021-10-04,14:33:17
8.0,,,NBM,676.0,0.0,676.0,676.0,0.0,27.84,4.12,7.1,14.09,2.68,315645.85,22406.0,466931738.0,2021-10-04,14:33:17
9.0,24.99,24.99,NBS,21.31,25.0,25.07,24.99,864178.0,1.15,4.6,9.69,10.32,3.79,72735.23,7049.75,2910573356.0,2021-10-04,14:33:17
10.0,55.0,55.0,NICO,50.0,55.0,55.0,55.0,1000.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2021-10-04,14:33:17
11.0,,,NITL,80.72,0.0,80.71,80.71,0.0,1.3,1.61,13.57,7.37,0.84,10895.85,1478.52,135000000.0,2021-10-04,14:33:17
12.0,,,OMU,0.0,1890.0,2100.0,2100.0,0.0,18.25,0.87,-2.27,-44.12,2.88,34155.74,-774.07,16264639.0,2021-10-04,14:33:17
13.0,,,PCL,0.0,1494.98,1494.98,1494.98,0.0,31.0,2.07,2.0,50.08,1.14,179780.05,3590.0,120255820.0,2021-10-04,14:33:17
14.0,,,STANDARD,1250.0,0.0,1250.0,1250.0,0.0,44.74,3.58,8.09,12.35,2.77,293335.2,23743.0,234668162.0,2021-10-04,14:33:17
15.0,,,SUNBIRD,90.0,0.0,90.01,90.01,0.0,0.0,0.0,-5.01,-19.96,0.87,23545.05,-1179.85,261582580.0,2021-10-04,14:33:17
16.0,23.25,23.16,TNM,20.0,23.25,23.16,23.24,42450.0,0.4,1.72,3.31,30.19,5.31,233340.06,7728.0,10040450000.0,2021-10-04,14:33:17
