counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,139.2,139.18,AIRTEL,0.0,139.18,139.2,139.18,23127.0,2.0,1.44,2.79,35.84,47.67,1530980.0,42722.11,11000000000.0,2025-08-29,14:44:53
2.0,,,BHL,15.0,0.0,15.0,15.0,0.0,0.0,0.0,-1.55,-64.36,1.36,88173.82,-1370.11,5878254935.0,2025-08-29,14:44:53
3.0,675.45,659.9,FDHB,0.0,659.89,676.83,659.99,146224.0,4.73,0.72,1.63,61.5,46.76,4554611.61,74063.0,6901031250.0,2025-08-29,14:44:53
4.0,1700.0,1650.01,FMBCH,1650.03,0.0,1650.01,1650.4,3909677.0,3.64,0.22,2.91,34.31,12.33,4057095.8,118254.74,2458250000.0,2025-08-29,14:44:53
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,30454.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-08-29,14:44:53
6.0,1791.4,1791.4,ILLOVO,1791.4,0.0,1791.4,1791.4,2017.0,5.0,0.28,1.77,56.47,8.59,1278064.28,22632.0,713444391.0,2025-08-29,14:44:53
7.0,19.51,19.51,MPICO,19.51,0.0,19.51,19.51,3585.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-08-29,14:44:53
8.0,7501.02,7501.01,NBM,7501.02,0.0,7495.05,7501.02,33126.0,126.35,1.68,2.92,34.24,13.05,3502464.31,102283.0,466931738.0,2025-08-29,14:44:53
9.0,1024.95,1024.93,NBS,930.06,1024.93,1024.98,1024.94,230451.0,10.9,1.06,2.45,40.87,26.61,2983163.06,72991.0,2910573356.0,2025-08-29,14:44:53
10.0,1740.01,1740.0,NICO,1514.17,1740.01,1514.18,1740.01,170602.0,20.0,1.15,3.97,25.2,11.66,1814901.94,72009.0,1043041096.0,2025-08-29,14:44:53
11.0,,,NITL,1265.05,0.0,1265.04,1265.04,0.0,11.1,0.88,17.43,5.74,2.32,170780.4,29759.48,135000000.0,2025-08-29,14:44:53
12.0,2500.06,2500.06,OMU,2500.06,0.0,2500.06,2500.06,4167.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-08-29,14:44:53
13.0,6600.01,6600.0,PCL,0.0,6600.0,6600.0,6600.0,116170.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-08-29,14:44:53
14.0,6499.1,6499.09,STANDARD,0.0,6499.0,6499.44,6499.09,5445.0,161.93,2.49,1.13,88.3,29.35,7625647.52,86365.0,1173340810.0,2025-08-29,14:44:53
15.0,,,SUNBIRD,460.01,0.0,460.01,460.01,0.0,13.0,2.83,8.83,11.33,1.72,120330.6,10624.63,261582580.0,2025-08-29,14:44:53
16.0,35.94,35.67,TNM,0.0,35.9,35.9,35.79,572966.0,0.0,0.0,2.44,41.06,7.96,413059.56,10060.0,11541200375.0,2025-08-29,14:44:53
