counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,100.06,100.06,AIRTEL,100.06,0.0,100.06,100.06,131521.0,2.5,2.5,3.35,29.81,29.12,1100660.0,36925.31,11000000000.0,2023-06-27,14:34:36
2.0,10.06,10.06,BHL,0.0,10.06,10.06,10.06,2136496.0,0.0,0.0,-8.9,-11.24,1.3,8447.89,-751.84,839750705.0,2023-06-27,14:34:36
3.0,63.98,63.87,FDHB,0.0,63.98,63.87,63.97,4679430.0,2.19,3.42,5.19,19.25,10.55,441458.97,22931.78,6901031250.0,2023-06-27,14:34:36
4.0,245.39,245.39,FMBCH,0.0,245.39,245.39,245.39,22122.0,5.03,2.05,6.23,16.05,4.6,603229.97,37581.97,2458250000.0,2023-06-27,14:34:36
5.0,16.65,16.65,ICON,16.65,0.0,16.65,16.65,86700.0,0.25,1.5,15.02,6.66,1.08,111222.0,16706.11,6680000000.0,2023-06-27,14:34:36
6.0,1121.42,1121.41,ILLOVO,1039.0,1121.41,1121.42,1121.41,3627.0,21.0,1.87,3.33,30.04,7.93,800063.67,26630.0,713444391.0,2023-06-27,14:34:36
7.0,20.57,20.57,MPICO,17.5,20.57,20.58,20.57,6848.0,0.36,1.75,12.11,8.25,0.9,47270.84,5726.44,2298047460.0,2023-06-27,14:34:36
8.0,2000.51,2000.51,NBM,2000.5,2000.51,2000.51,2000.51,113710.0,70.67,3.53,5.08,19.68,5.43,934101.61,47474.0,466931738.0,2023-06-27,14:34:36
9.0,131.95,131.95,NBS,115.01,131.95,132.0,131.95,93519.0,3.3,2.5,4.92,20.31,10.35,384050.15,18905.0,2910573356.0,2023-06-27,14:34:36
10.0,163.05,163.05,NICO,163.0,163.05,163.01,163.05,79862.0,6.0,3.68,11.72,8.54,2.6,170067.85,19925.0,1043041096.0,2023-06-27,14:34:36
11.0,,,NITL,350.0,0.0,350.0,350.0,0.0,3.15,0.9,14.8,6.76,1.97,47250.0,6993.54,135000000.0,2023-06-27,14:34:36
12.0,960.0,960.0,OMU,959.0,0.0,1127.51,960.0,955.0,43.73,4.56,9.35,10.69,1.17,13456.0,1258.36,14016664.0,2023-06-27,14:34:36
13.0,2181.26,2181.26,PCL,0.0,2181.26,2181.26,2181.26,262.0,34.0,1.56,8.28,12.07,1.39,262309.21,21728.0,120255820.0,2023-06-27,14:34:36
14.0,,,STANDARD,2350.0,0.0,2300.1,2300.1,0.0,85.23,3.71,7.26,13.77,3.65,539760.24,39202.0,234668162.0,2023-06-27,14:34:36
15.0,180.5,180.5,SUNBIRD,0.0,180.5,180.5,180.5,40947.0,2.0,1.11,6.46,15.48,1.54,47215.66,3050.5,261582580.0,2023-06-27,14:34:36
16.0,29.99,29.97,TNM,25.5,29.97,29.99,29.98,648148.0,0.0,0.0,-0.58,-171.03,6.47,301012.69,-1760.0,10040450000.0,2023-06-27,14:34:36
