counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,,,AIRTEL,17.5,0.0,17.5,17.5,0.0,0.0,0.0,1.05,95.49,103.61,192500.0,2016.0,11000000000.0,2020-04-27,15:12:28
2.0,12.94,12.94,BHL,0.0,12.94,12.94,12.94,250000.0,0.2,1.55,4.29,23.28,1.67,10866.37,466.7,839750705.0,2020-04-27,15:12:28
3.0,,,FMBCH,34.0,0.0,34.0,34.0,0.0,0.0,0.0,14.42,6.93,1.44,83580.5,12053.97,2458250000.0,2020-04-27,15:12:28
4.0,,,ICON,10.45,10.46,10.46,10.46,0.0,0.0,0.0,1.78,56.28,1.04,69872.8,1241.63,6680000000.0,2020-04-27,15:12:28
5.0,,,ILLOVO,80.35,94.5,94.5,94.5,0.0,0.5,0.53,14.96,6.69,0.95,67420.49,10083.0,713444391.0,2020-04-27,15:12:28
6.0,,,MPICO,0.0,24.99,24.99,24.99,0.0,0.25,1.0,9.63,10.38,1.47,57428.21,5532.02,2298047460.0,2020-04-27,15:12:28
7.0,,,NBM,550.0,600.0,540.02,540.02,0.0,17.78,3.29,6.78,14.74,2.5,252152.48,17106.0,466931738.0,2020-04-27,15:12:28
8.0,14.0,14.0,NBS,0.0,14.0,14.0,14.0,285000.0,0.35,2.5,10.94,9.14,2.66,40748.03,4457.61,2910573356.0,2020-04-27,15:12:28
9.0,,,NICO,0.0,48.44,48.44,48.44,0.0,1.7,3.51,12.88,7.76,1.96,50524.91,6510.0,1043041096.0,2020-04-27,15:12:28
10.0,,,NITL,0.0,95.0,95.0,95.0,0.0,0.75,0.79,13.88,7.21,1.11,12825.0,1779.69,135000000.0,2020-04-27,15:12:28
11.0,,,OMU,0.0,2499.99,2499.99,2499.99,0.0,54.03,2.16,4.06,24.62,3.09,32341.56,1313.71,12936674.0,2020-04-27,15:12:28
12.0,,,PCL,0.0,1400.0,1400.0,1400.0,0.0,26.0,1.86,4.85,20.64,1.07,168358.15,8157.0,120255820.0,2020-04-27,15:12:28
13.0,,,STANDARD,750.0,0.0,750.01,750.01,0.0,30.26,4.03,9.02,11.08,2.02,176003.47,15879.0,234668162.0,2020-04-27,15:12:28
14.0,,,SUNBIRD,120.0,0.0,120.01,120.01,0.0,1.0,0.83,8.26,12.1,1.34,31392.53,2594.55,261582580.0,2020-04-27,15:12:28
15.0,,,TNM,0.0,25.52,25.51,25.51,0.0,0.75,2.94,5.88,17.0,5.58,256131.88,15063.0,10040450000.0,2020-04-27,15:12:28
