counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,,,BHL,0.0,12.3,12.3,12.3,0.0,1.15,9.35,4.9,20.39,2.01,10328.93,506.54,839750705.0,2018-10-18,15:01:56
2.0,156.99,156.99,FMBCH,0.0,156.99,156.99,156.99,50000.0,0.0,0.0,6.88,14.53,3.54,366767.89,25245.06,2336250000.0,2018-10-18,15:01:56
3.0,,,ILLOVO,175.0,0.0,204.85,204.85,0.0,0.0,0.0,4.84,20.64,3.99,146149.08,7080.0,713444391.0,2018-10-18,15:01:56
4.0,,,MPICO,19.1,19.5,19.5,19.5,0.0,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460.0,2018-10-18,15:01:56
5.0,325.01,325.01,NBM,325.0,0.0,325.0,325.01,10183.0,19.3,5.94,12.62,7.93,1.88,151757.48,19147.0,466931738.0,2018-10-18,15:01:56
6.0,,,NBS,9.2,0.0,9.2,9.2,0.0,,,-4.08,-24.51,2.14,26777.27,-1092.31,2910573356.0,2018-10-18,15:01:56
7.0,,,NICO,0.0,45.0,51.0,51.0,0.0,1.5,2.94,20.91,4.78,2.36,53195.1,11123.0,1043041096.0,2018-10-18,15:01:56
8.0,,,NITL,86.0,92.0,86.01,86.01,0.0,1.3,1.51,19.13,5.23,1.35,11611.35,2221.35,135000000.0,2018-10-18,15:01:56
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-10-18,15:01:56
10.0,965.83,965.83,PCL,0.0,1100.0,965.83,965.83,500.0,25.0,2.59,34.16,2.93,0.93,116146.68,39673.0,120255820.0,2018-10-18,15:01:56
11.0,,,STANDARD,0.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-10-18,15:01:56
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-10-18,15:01:56
13.0,26.15,24.5,TNM,24.5,26.15,26.15,24.56,8734.0,0.6,2.44,5.31,18.81,8.47,246624.58,13108.0,10040450000.0,2018-10-18,15:01:56
