counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,139.98,139.98,AIRTEL,135.05,139.98,139.99,139.98,23484.0,2.0,1.43,2.77,36.04,47.94,1539780.0,42722.11,11000000000.0,2025-08-18,14:37:30
2.0,,,BHL,14.61,0.0,14.6,14.6,0.0,0.0,0.0,-1.6,-62.64,1.32,85822.52,-1370.11,5878254935.0,2025-08-18,14:37:30
3.0,689.96,689.89,FDHB,600.01,689.9,689.97,689.92,69843.0,4.73,0.69,1.56,64.29,48.88,4761159.48,74063.0,6901031250.0,2025-08-18,14:37:30
4.0,1450.0,1450.0,FMBCH,1450.0,0.0,1450.0,1450.0,32365.0,3.64,0.25,3.32,30.14,10.83,3564462.5,118254.74,2458250000.0,2025-08-18,14:37:30
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,7558.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-08-18,14:37:30
6.0,1791.27,1791.27,ILLOVO,0.0,1791.27,1791.27,1791.27,83.0,5.0,0.28,1.77,56.47,8.59,1277971.53,22632.0,713444391.0,2025-08-18,14:37:30
7.0,19.5,19.5,MPICO,19.5,0.0,19.5,19.5,24191.0,0.43,2.21,19.06,5.25,0.69,44811.93,8540.17,2298047460.0,2025-08-18,14:37:30
8.0,6506.12,6506.11,NBM,6506.12,0.0,6506.09,6506.12,100205.0,126.35,1.94,3.37,29.7,11.32,3037913.92,102283.0,466931738.0,2025-08-18,14:37:30
9.0,810.13,810.11,NBS,810.12,0.0,810.06,810.12,3853309.0,10.9,1.35,3.1,32.3,21.04,2357913.69,72991.0,2910573356.0,2025-08-18,14:37:30
10.0,1144.37,1144.37,NICO,1144.37,0.0,1144.34,1144.37,120.0,20.0,1.75,6.03,16.58,7.67,1193624.94,72009.0,1043041096.0,2025-08-18,14:37:30
11.0,1150.01,1150.01,NITL,1150.01,0.0,1150.01,1150.01,20.0,11.1,0.97,19.17,5.22,2.1,155251.35,29759.48,135000000.0,2025-08-18,14:37:30
12.0,2500.06,2500.06,OMU,2500.06,0.0,2500.06,2500.06,20.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-08-18,14:37:30
13.0,5800.01,5800.0,PCL,5800.0,0.0,5800.0,5800.01,998.0,11.25,0.19,9.27,10.78,2.0,697484.96,64673.0,120255820.0,2025-08-18,14:37:30
14.0,4281.17,4281.17,STANDARD,4923.35,0.0,4281.17,4281.17,30.0,161.93,3.78,1.72,58.16,19.34,5023271.48,86365.0,1173340810.0,2025-08-18,14:37:30
15.0,,,SUNBIRD,460.0,0.0,460.01,460.01,0.0,13.0,2.83,8.83,11.33,1.72,120330.6,10624.63,261582580.0,2025-08-18,14:37:30
16.0,39.49,39.49,TNM,33.58,39.49,39.49,39.49,14211.0,0.0,0.0,2.21,45.3,8.79,455762.0,10060.0,11541200375.0,2025-08-18,14:37:30
