counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,,,AIRTEL,57.03,0.0,57.02,57.02,0.0,2.95,5.17,5.16,19.4,18.82,627220.0,32334.93,11000000000.0,2023-01-20,14:37:55
2.0,,,BHL,9.32,10.97,10.97,10.97,0.0,0.0,0.0,-8.16,-12.25,1.42,9212.07,-751.84,839750705.0,2023-01-20,14:37:55
3.0,,,FDHB,25.99,28.99,25.99,25.99,0.0,1.05,4.04,6.5,15.38,5.68,179357.8,11658.84,6901031250.0,2023-01-20,14:37:55
4.0,167.0,167.0,FMBCH,0.0,0.0,167.0,167.0,18140.0,1.68,1.01,5.32,18.8,4.32,410527.75,21841.25,2458250000.0,2023-01-20,14:37:55
5.0,,,ICON,0.0,11.93,11.94,11.94,0.0,0.24,2.01,10.8,9.26,0.91,79759.2,8612.79,6680000000.0,2023-01-20,14:37:55
6.0,,,ILLOVO,540.0,0.0,540.0,540.0,0.0,21.0,3.89,6.91,14.47,3.82,385259.97,26630.0,713444391.0,2023-01-20,14:37:55
7.0,,,MPICO,17.6,20.6,20.6,20.6,0.0,0.31,1.5,9.94,10.06,1.0,47339.78,4705.66,2298047460.0,2023-01-20,14:37:55
8.0,,,NBM,1543.03,0.0,1543.03,1543.03,0.0,49.26,3.19,4.85,20.63,5.04,720489.68,34928.0,466931738.0,2023-01-20,14:37:55
9.0,38.5,38.5,NBS,0.0,38.5,38.5,38.5,100000.0,1.35,3.51,6.86,14.57,4.84,112057.07,7692.37,2910573356.0,2023-01-20,14:37:55
10.0,,,NICO,65.01,0.0,65.0,65.0,0.0,3.25,5.0,14.36,6.96,1.41,67797.67,9736.0,1043041096.0,2023-01-20,14:37:55
11.0,,,NITL,0.0,188.5,164.0,164.0,0.0,2.85,1.74,21.1,4.74,1.27,22140.0,4670.89,135000000.0,2023-01-20,14:37:55
12.0,,,OMU,840.0,985.0,984.99,984.99,0.0,41.06,4.17,7.44,13.44,1.52,16058.68,1195.23,16303389.0,2023-01-20,14:37:55
13.0,,,PCL,0.0,2181.36,2181.36,2181.36,0.0,34.0,1.56,8.28,12.07,1.39,262321.24,21728.0,120255820.0,2023-01-20,14:37:55
14.0,,,STANDARD,2000.17,0.0,2200.0,2200.0,0.0,37.07,1.69,4.8,20.84,4.41,516269.96,24769.0,234668162.0,2023-01-20,14:37:55
15.0,,,SUNBIRD,105.0,0.0,105.0,105.0,0.0,0.0,0.0,2.73,36.65,0.99,27466.17,749.39,261582580.0,2023-01-20,14:37:55
16.0,,,TNM,0.0,14.0,14.0,14.0,0.0,0.43,3.07,6.89,14.51,2.85,140566.3,9690.0,10040450000.0,2023-01-20,14:37:55
