counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,55.1,55.1,AIRTEL,0.0,55.1,55.1,55.1,248684.0,2.5,4.54,6.09,16.41,16.03,606100.0,36925.31,11000000000.0,2024-02-05,15:31:30
2.0,,,BHL,13.02,0.0,13.02,13.02,0.0,0.0,0.0,-1.24,-80.45,1.61,10933.55,-135.91,839750705.0,2024-02-05,15:31:30
3.0,65.0,65.0,FDHB,60.0,65.0,65.0,65.0,3181.0,2.19,3.37,5.11,19.56,10.72,448567.03,22931.78,6901031250.0,2024-02-05,15:31:30
4.0,422.63,422.63,FMBCH,422.63,450.0,422.63,422.63,2998.0,5.03,1.19,3.62,27.64,7.92,1038930.2,37581.97,2458250000.0,2024-02-05,15:31:30
5.0,,,ICON,0.0,16.9,16.9,16.9,0.0,0.25,1.48,14.8,6.76,1.09,112892.0,16706.11,6680000000.0,2024-02-05,15:31:30
6.0,,,ILLOVO,1350.0,0.0,1350.01,1350.01,0.0,29.2,2.16,5.89,16.97,6.92,963157.06,56758.0,713444391.0,2024-02-05,15:31:30
7.0,14.75,14.75,MPICO,13.0,14.75,14.89,14.75,10661.0,0.36,2.44,16.89,5.92,0.65,33896.2,5726.44,2298047460.0,2024-02-05,15:31:30
8.0,2101.74,2101.74,NBM,2101.74,0.0,2101.72,2101.74,631.0,70.67,3.36,4.84,20.67,5.7,981369.11,47474.0,466931738.0,2024-02-05,15:31:30
9.0,114.97,110.0,NBS,114.97,0.0,114.96,110.11,255595.0,3.3,3.0,5.9,16.95,8.63,320483.23,18905.0,2910573356.0,2024-02-05,15:31:30
10.0,203.99,203.99,NICO,0.0,203.99,204.36,203.99,4400.0,6.0,2.94,9.36,10.68,3.25,212769.95,19925.0,1043041096.0,2024-02-05,15:31:30
11.0,411.43,411.43,NITL,411.42,411.43,411.43,411.43,8629.0,3.15,0.77,12.59,7.94,2.31,55543.05,6993.54,135000000.0,2024-02-05,15:31:30
12.0,,,OMU,0.0,1500.02,1500.02,1500.02,0.0,43.73,2.92,6.11,16.36,1.79,19469.15,1190.04,12979261.0,2024-02-05,15:31:30
13.0,,,PCL,2506.95,2507.0,2506.95,2506.95,0.0,36.0,1.44,4.52,22.13,1.42,301475.33,13624.0,120255820.0,2024-02-05,15:31:30
14.0,,,STANDARD,3950.1,0.0,3950.05,3950.05,0.0,85.23,2.16,4.23,23.65,6.26,926950.97,39202.0,234668162.0,2024-02-05,15:31:30
15.0,,,SUNBIRD,195.02,0.0,195.02,195.02,0.0,2.0,1.03,5.98,16.72,1.66,51013.83,3050.5,261582580.0,2024-02-05,15:31:30
16.0,15.99,15.98,TNM,0.0,15.99,16.0,15.99,265435.0,0.0,0.0,-1.1,-91.22,3.45,160546.8,-1760.0,10040450000.0,2024-02-05,15:31:30
