counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,99.82,99.79,AIRTEL,95.04,99.79,99.82,99.8,24293.0,0.0,0.0,-1.41,-71.17,-103.5,1097800.0,-15424.24,11000000000.0,2024-12-11,14:31:16
2.0,,,BHL,14.58,0.0,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-12-11,14:31:16
3.0,148.45,148.4,FDHB,0.0,148.4,148.48,148.41,95546.0,3.28,2.21,3.48,28.73,17.45,1024182.05,35646.93,6901031250.0,2024-12-11,14:31:16
4.0,485.01,485.01,FMBCH,485.0,485.01,484.49,485.01,4498.0,10.99,2.27,5.06,19.78,5.15,1192275.83,60287.2,2458250000.0,2024-12-11,14:31:16
5.0,18.05,18.05,ICON,0.0,18.05,18.05,18.05,14462.0,0.27,1.5,15.89,6.29,1.0,120574.0,19159.35,6680000000.0,2024-12-11,14:31:16
6.0,,,ILLOVO,0.0,1355.09,1355.09,1355.09,0.0,5.0,0.37,2.34,42.72,6.5,966781.36,22632.0,713444391.0,2024-12-11,14:31:16
7.0,,,MPICO,0.0,18.53,18.53,18.53,0.0,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460.0,2024-12-11,14:31:16
8.0,3450.01,3450.01,NBM,3450.01,0.0,3450.01,3450.01,6501.0,102.8,2.98,4.48,22.3,7.8,1610919.17,72245.0,466931738.0,2024-12-11,14:31:16
9.0,152.01,152.0,NBS,140.0,152.0,152.0,152.0,89881.0,4.54,2.99,6.64,15.06,8.84,442407.15,29378.0,2910573356.0,2024-12-11,14:31:16
10.0,320.01,320.0,NICO,320.01,365.0,320.0,320.0,13028.0,10.0,3.13,9.32,10.73,3.67,333773.15,31096.0,1043041096.0,2024-12-11,14:31:16
11.0,440.0,440.0,NITL,430.0,440.0,440.0,440.0,29220.0,6.5,1.48,36.2,2.76,1.32,59400.0,21504.55,135000000.0,2024-12-11,14:31:16
12.0,1950.01,1950.01,OMU,0.0,1950.01,1950.01,1950.01,30.0,63.37,3.25,4.69,21.3,1.91,27080.43,1271.4,13887331.0,2024-12-11,14:31:16
13.0,,,PCL,0.0,2499.79,2499.79,2499.79,0.0,46.0,1.84,13.45,7.44,1.14,300614.3,40421.0,120255820.0,2024-12-11,14:31:16
14.0,6000.16,6000.15,STANDARD,0.0,6000.15,6000.16,6000.16,880.0,108.24,1.8,3.73,26.81,7.26,1408046.52,52520.0,234668162.0,2024-12-11,14:31:16
15.0,,,SUNBIRD,240.07,0.0,240.07,240.07,0.0,7.7,3.21,8.36,11.96,1.29,62798.13,5251.9,261582580.0,2024-12-11,14:31:16
16.0,,,TNM,0.0,25.59,25.61,25.61,0.0,0.0,0.0,-1.85,-54.02,6.16,257135.92,-4760.0,10040450000.0,2024-12-11,14:31:16
