counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,79.01,79.0,AIRTEL,79.01,0.0,69.0,79.0,16000.0,0.0,0.0,-1.77,-56.34,-81.93,869000.0,-15424.24,11000000000.0,2024-11-18,14:41:45
2.0,,,BHL,14.58,0.0,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-11-18,14:41:45
3.0,148.83,148.79,FDHB,148.0,148.79,148.84,148.79,21796.0,3.28,2.2,3.47,28.8,17.49,1026804.44,35646.93,6901031250.0,2024-11-18,14:41:45
4.0,398.62,398.62,FMBCH,398.62,400.0,398.62,398.62,928376.0,10.99,2.76,6.15,16.25,4.24,979907.62,60287.2,2458250000.0,2024-11-18,14:41:45
5.0,15.79,15.79,ICON,0.0,15.79,15.79,15.79,4671085.0,0.27,1.71,18.16,5.51,0.87,105477.2,19159.35,6680000000.0,2024-11-18,14:41:45
6.0,1355.09,1355.09,ILLOVO,0.0,1355.09,1355.1,1355.09,22.0,29.2,2.15,5.87,17.03,6.95,966781.36,56758.0,713444391.0,2024-11-18,14:41:45
7.0,14.81,14.81,MPICO,0.0,14.81,14.82,14.81,5005770.0,0.38,2.57,16.07,6.22,0.59,34034.08,5468.81,2298047460.0,2024-11-18,14:41:45
8.0,3450.01,3450.0,NBM,0.0,3450.01,3450.01,3450.01,1749.0,102.8,2.98,4.48,22.3,7.8,1610919.17,72245.0,466931738.0,2024-11-18,14:41:45
9.0,152.0,151.21,NBS,149.63,152.0,151.21,152.0,196865.0,4.54,2.99,6.64,15.06,8.84,442407.15,29378.0,2910573356.0,2024-11-18,14:41:45
10.0,229.0,200.01,NICO,200.01,0.0,200.01,200.22,87002.0,10.0,4.99,14.89,6.72,2.29,208837.69,31096.0,1043041096.0,2024-11-18,14:41:45
11.0,409.93,409.93,NITL,0.0,409.93,409.94,409.93,24.0,6.5,1.59,38.86,2.57,1.23,55340.55,21504.55,135000000.0,2024-11-18,14:41:45
12.0,1950.01,1950.01,OMU,1950.0,0.0,1950.0,1950.01,1244.0,63.37,3.25,5.26,19.02,1.71,24187.29,1271.4,12403674.0,2024-11-18,14:41:45
13.0,2499.8,2499.8,PCL,0.0,2499.8,2499.81,2499.8,4.0,46.0,1.84,13.45,7.44,1.14,300615.5,40421.0,120255820.0,2024-11-18,14:41:45
14.0,6000.04,6000.02,STANDARD,6000.04,0.0,6000.01,6000.03,139391.0,108.24,1.8,3.73,26.81,7.26,1408016.01,52520.0,234668162.0,2024-11-18,14:41:45
15.0,,,SUNBIRD,240.06,0.0,240.03,240.03,0.0,7.7,3.21,8.36,11.96,1.29,62787.67,5251.9,261582580.0,2024-11-18,14:41:45
16.0,26.4,26.38,TNM,26.05,26.38,26.46,26.39,14300.0,0.0,0.0,-1.8,-55.67,6.35,264967.48,-4760.0,10040450000.0,2024-11-18,14:41:45
