counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,139.0,135.0,AIRTEL,0.0,135.0,138.85,138.76,33854.0,2.0,1.44,2.8,35.73,47.53,1526360.0,42722.11,11000000000.0,2025-09-02,14:43:47
2.0,15.01,15.01,BHL,15.0,15.01,15.0,15.01,377617.0,0.0,0.0,-1.55,-64.4,1.36,88232.61,-1370.11,5878254935.0,2025-09-02,14:43:47
3.0,650.0,639.98,FDHB,0.0,639.99,659.87,644.2,258049.0,4.73,0.73,1.67,60.03,45.64,4445644.33,74063.0,6901031250.0,2025-09-02,14:43:47
4.0,1650.41,1650.4,FMBCH,1650.4,0.0,1650.4,1650.41,29414.0,3.64,0.22,2.91,34.31,12.33,4057120.38,118254.74,2458250000.0,2025-09-02,14:43:47
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,30166.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-02,14:43:47
6.0,1791.41,1791.4,ILLOVO,1791.41,0.0,1791.4,1791.41,211.0,5.0,0.28,1.77,56.47,8.59,1278071.42,22632.0,713444391.0,2025-09-02,14:43:47
7.0,19.51,19.51,MPICO,19.51,0.0,19.51,19.51,2635.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-09-02,14:43:47
8.0,7919.9,7501.03,NBM,7919.9,0.0,7501.02,7912.96,318503.0,126.35,1.6,2.77,36.12,13.76,3694812.17,102283.0,466931738.0,2025-09-02,14:43:47
9.0,1024.91,1024.9,NBS,920.0,1024.91,1024.9,1024.91,189906.0,10.9,1.06,2.45,40.87,26.61,2983075.74,72991.0,2910573356.0,2025-09-02,14:43:47
10.0,1740.01,1740.01,NICO,1740.01,2001.0,1740.01,1740.01,10000.0,20.0,1.15,3.97,25.2,11.66,1814901.94,72009.0,1043041096.0,2025-09-02,14:43:47
11.0,1454.0,1454.0,NITL,1266.0,0.0,1266.01,1454.0,5000.0,11.1,0.76,15.16,6.6,2.66,196290.0,29759.48,135000000.0,2025-09-02,14:43:47
12.0,,,OMU,,,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-02,14:43:47
13.0,6600.0,6600.0,PCL,0.0,6600.0,6600.0,6600.0,3154.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-02,14:43:47
14.0,6498.25,6497.89,STANDARD,0.0,6497.9,6498.58,6498.16,21080.0,161.93,2.49,1.13,88.28,29.35,7624556.32,86365.0,1173340810.0,2025-09-02,14:43:47
15.0,,,SUNBIRD,460.02,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-02,14:43:47
16.0,35.89,35.88,TNM,0.0,35.89,35.88,35.89,32881.0,0.0,0.0,2.43,41.17,7.99,414213.68,10060.0,11541200375.0,2025-09-02,14:43:47
