counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,,,AIRTEL,55.1,0.0,55.09,55.09,0.0,2.5,4.54,6.09,16.41,16.03,605990.0,36925.31,11000000000.0,2024-01-30,14:57:55
2.0,,,BHL,13.02,0.0,13.02,13.02,0.0,0.0,0.0,-1.24,-80.45,1.61,10933.55,-135.91,839750705.0,2024-01-30,14:57:55
3.0,65.0,65.0,FDHB,65.0,0.0,65.0,65.0,25889.0,2.19,3.37,5.11,19.56,10.72,448567.03,22931.78,6901031250.0,2024-01-30,14:57:55
4.0,450.0,420.5,FMBCH,420.5,420.51,420.5,422.63,162920.0,5.03,1.19,3.62,27.64,7.92,1038930.2,37581.97,2458250000.0,2024-01-30,14:57:55
5.0,17.0,17.0,ICON,16.9,17.0,17.0,17.0,100000.0,0.25,1.47,14.71,6.8,1.1,113560.0,16706.11,6680000000.0,2024-01-30,14:57:55
6.0,,,ILLOVO,1350.0,0.0,1350.0,1350.0,0.0,29.2,2.16,5.89,16.97,6.92,963149.93,56758.0,713444391.0,2024-01-30,14:57:55
7.0,,,MPICO,14.9,14.97,14.97,14.97,0.0,0.36,2.4,16.65,6.01,0.66,34401.77,5726.44,2298047460.0,2024-01-30,14:57:55
8.0,2101.71,2101.71,NBM,2101.71,0.0,2101.71,2101.71,749.0,70.67,3.36,4.84,20.67,5.7,981355.1,47474.0,466931738.0,2024-01-30,14:57:55
9.0,114.94,114.8,NBS,100.0,114.94,114.83,114.89,12167.0,3.3,2.87,5.65,17.69,9.01,334395.77,18905.0,2910573356.0,2024-01-30,14:57:55
10.0,204.97,204.97,NICO,189.95,204.97,200.06,204.97,40436.0,6.0,2.93,9.32,10.73,3.26,213792.13,19925.0,1043041096.0,2024-01-30,14:57:55
11.0,411.42,411.41,NITL,411.42,0.0,411.31,411.42,5663.0,3.15,0.77,12.59,7.94,2.31,55541.7,6993.54,135000000.0,2024-01-30,14:57:55
12.0,,,OMU,1500.02,0.0,1500.02,1500.02,0.0,43.73,2.92,6.11,16.36,1.79,19469.15,1190.04,12979261.0,2024-01-30,14:57:55
13.0,,,PCL,2506.95,2507.0,2506.95,2506.95,0.0,36.0,1.44,4.52,22.13,1.42,301475.33,13624.0,120255820.0,2024-01-30,14:57:55
14.0,3950.05,3950.05,STANDARD,3950.05,0.0,3950.05,3950.05,1105.0,85.23,2.16,4.23,23.65,6.26,926950.97,39202.0,234668162.0,2024-01-30,14:57:55
15.0,,,SUNBIRD,195.0,0.0,195.0,195.0,0.0,2.0,1.03,5.98,16.72,1.66,51008.6,3050.5,261582580.0,2024-01-30,14:57:55
16.0,16.0,16.0,TNM,0.0,16.0,16.0,16.0,1000.0,0.0,0.0,-1.1,-91.28,3.45,160647.2,-1760.0,10040450000.0,2024-01-30,14:57:55
