counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,42.01,42.0,AIRTEL,42.0,43.0,42.0,42.0,756588.0,2.1,5.0,4.78,20.91,19.18,462000.0,22091.0,11000000000.0,2022-04-04,14:37:53
2.0,,,BHL,0.0,11.01,11.01,11.01,0.0,0.0,0.0,-4.91,-20.38,1.37,9245.66,-453.77,839750705.0,2022-04-04,14:37:53
3.0,16.21,15.56,FDHB,13.23,16.21,15.56,15.81,112500.0,0.43,2.72,12.82,7.8,4.05,109105.3,13988.78,6901031250.0,2022-04-04,14:37:53
4.0,,,FMBCH,80.05,0.0,80.01,80.01,0.0,0.62,0.77,5.05,19.78,3.03,196684.58,9942.0,2458250000.0,2022-04-04,14:37:53
5.0,,,ICON,10.79,12.69,12.69,12.69,0.0,0.23,1.81,10.15,9.85,1.05,84769.2,8604.76,6680000000.0,2022-04-04,14:37:53
6.0,,,ILLOVO,305.42,0.0,305.42,305.42,0.0,18.0,5.89,9.39,10.65,2.47,217900.19,20469.0,713444391.0,2022-04-04,14:37:53
7.0,,,MPICO,17.6,20.7,20.7,20.7,0.0,0.28,1.35,8.89,11.24,1.09,47569.58,4231.03,2298047460.0,2022-04-04,14:37:53
8.0,,,NBM,948.02,960.0,948.01,948.01,0.0,27.84,2.94,5.06,19.76,3.76,442655.96,22406.0,466931738.0,2022-04-04,14:37:53
9.0,22.79,22.79,NBS,22.0,22.79,22.79,22.79,388319.0,1.15,5.05,10.63,9.41,3.46,66331.97,7049.75,2910573356.0,2022-04-04,14:37:53
10.0,55.0,55.0,NICO,55.0,0.0,55.0,55.0,39388.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2022-04-04,14:37:53
11.0,,,NITL,95.0,125.35,109.0,109.0,0.0,2.85,2.61,31.74,3.15,0.84,14715.0,4670.89,135000000.0,2022-04-04,14:37:53
12.0,,,OMU,0.0,1785.0,1785.0,1785.0,0.0,41.06,2.3,4.29,23.33,2.64,29094.5,1247.05,16299439.0,2022-04-04,14:37:53
13.0,1900.0,1900.0,PCL,0.0,1900.0,1900.0,1900.0,115.0,31.0,1.63,1.57,63.65,1.45,228486.06,3590.0,120255820.0,2022-04-04,14:37:53
14.0,,,STANDARD,1400.09,0.0,1400.09,1400.09,0.0,37.07,2.65,7.54,13.26,2.81,328556.55,24769.0,234668162.0,2022-04-04,14:37:53
15.0,,,SUNBIRD,90.02,0.0,90.02,90.02,0.0,0.0,0.0,3.18,31.42,0.85,23547.66,749.39,261582580.0,2022-04-04,14:37:53
16.0,17.4,17.4,TNM,14.8,17.4,17.4,17.4,32629.0,0.4,2.3,4.42,22.61,3.98,174703.83,7728.0,10040450000.0,2022-04-04,14:37:53
