counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,129.02,129.02,AIRTEL,129.02,130.0,129.02,129.02,217644.0,0.0,0.0,-1.09,-92.01,-133.81,1419220.0,-15424.24,11000000000.0,2025-04-09,14:37:03
2.0,14.55,14.55,BHL,14.55,0.0,14.55,14.55,42875.0,0.0,0.0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935.0,2025-04-09,14:37:03
3.0,314.86,314.83,FDHB,0.0,314.83,314.91,314.86,201192.0,4.73,1.5,3.41,29.34,22.31,2172858.7,74063.0,6901031250.0,2025-04-09,14:37:03
4.0,1287.47,1284.8,FMBCH,0.0,1284.8,1287.98,1284.93,12640.0,10.99,0.86,1.91,52.39,13.65,3158679.17,60287.2,2458250000.0,2025-04-09,14:37:03
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,3200.0,0.27,1.5,15.98,6.26,0.99,119906.0,19159.35,6680000000.0,2025-04-09,14:37:03
6.0,1791.66,1791.66,ILLOVO,1791.65,1791.66,1791.66,1791.66,3775.0,5.0,0.28,1.77,56.48,8.59,1278249.78,22632.0,713444391.0,2025-04-09,14:37:03
7.0,18.99,18.99,MPICO,0.0,18.98,18.99,18.99,3100.0,0.38,2.0,12.53,7.98,0.76,43639.92,5468.81,2298047460.0,2025-04-09,14:37:03
8.0,6200.15,6200.15,NBM,0.0,6200.15,6200.15,6200.15,5283.0,126.35,2.04,3.53,28.3,10.78,2895046.82,102283.0,466931738.0,2025-04-09,14:37:03
9.0,346.19,345.9,NBS,0.0,345.9,346.96,346.02,184976.0,4.54,1.31,2.92,34.28,20.13,1007116.59,29378.0,2910573356.0,2025-04-09,14:37:03
10.0,776.83,776.79,NICO,776.0,776.79,776.87,776.81,12788.0,10.0,1.29,3.84,26.06,8.9,810244.75,31096.0,1043041096.0,2025-04-09,14:37:03
11.0,715.0,714.99,NITL,715.0,0.0,714.99,715.0,22325.0,11.1,1.55,30.83,3.24,1.31,96525.0,29759.48,135000000.0,2025-04-09,14:37:03
12.0,,,OMU,2242.53,0.0,1950.03,1950.03,0.0,82.64,4.24,7.84,12.75,1.7,33106.73,2595.65,16977551.0,2025-04-09,14:37:03
13.0,3802.21,3306.27,PCL,3306.27,3802.21,3306.27,3549.45,724.0,46.0,1.3,9.47,10.56,1.61,426842.02,40421.0,120255820.0,2025-04-09,14:37:03
14.0,,,STANDARD,9500.0,0.0,9500.0,9500.0,0.0,161.93,1.7,3.87,25.81,8.58,2229347.54,86365.0,234668162.0,2025-04-09,14:37:03
15.0,,,SUNBIRD,300.14,0.0,300.14,300.14,0.0,7.7,2.57,6.69,14.95,1.62,78511.4,5251.9,261582580.0,2025-04-09,14:37:03
16.0,24.96,24.96,TNM,24.96,0.0,24.96,24.96,1170.0,0.0,0.0,-1.9,-52.65,6.0,250609.63,-4760.0,10040450000.0,2025-04-09,14:37:03
